15233 58644
3647 1639 0.166667
3397 1639 0.166667
6587 6588 0.25
6587 6589 0.5
6588 6589 0.5
990 1656 0.0217391
5130 5131 0.2
6590 6591 0.5
6590 6592 0.25
6591 6592 0.25
6593 6594 0.9
6593 6595 0.5
6594 6595 0.5
3694 6596 0.9
3694 3695 0.166667
3694 3696 0.0833333
6596 3695 0.166667
6596 3696 0.0833333
3695 3696 0.0833333
5136 2879 0.03125
6055 6056 0.333333
6055 3455 0.142857
6056 3455 0.142857
6597 6598 0.25
6599 6600 0.25
4203 4204 0.166667
4203 2038 0.037037
4203 6601 0.333333
4204 2038 0.037037
4204 6601 0.333333
2038 6601 0.333333
6597 6598 0.25
6602 6603 0.9
6602 6604 0.5
6602 6605 0.333333
6602 6606 0.25
6602 5137 0.166667
6602 5020 0.0555556
6603 6604 0.5
6603 6605 0.333333
6603 6606 0.25
6603 5137 0.166667
6603 5020 0.0555556
6604 6605 0.333333
6604 6606 0.25
6604 5137 0.166667
6604 5020 0.0555556
6605 6606 0.25
6605 5137 0.166667
6605 5020 0.0555556
6606 5137 0.166667
6606 5020 0.0555556
5137 5020 0.0555556
6607 3349 0.5
1327 2755 0.2
6608 6609 0.9
6608 6610 0.25
6609 6610 0.25
6611 4502 0.2
6611 4503 0.1
4502 4503 0.1
6612 4609 0.166667
6613 6614 0.5
6615 6616 0.333333
6615 6617 0.5
6616 6617 0.5
6618 3827 0.5
6618 6619 0.5
3827 6619 0.5
5608 5609 0.25
6620 1509 0.9
6620 1510 0.2
6620 1511 0.125
1509 1510 0.2
1509 1511 0.125
1510 1511 0.125
6621 6622 0.2
6621 6623 0.125
6622 6623 0.125
682 6067 0.111111
682 6624 0.166667
682 6625 0.111111
682 6626 0.1
682 4845 0.0526316
682 6627 0.0769231
6067 6624 0.166667
6067 6625 0.111111
6067 6626 0.1
6067 4845 0.0526316
6067 6627 0.0769231
6624 6625 0.111111
6624 6626 0.1
6624 4845 0.0526316
6624 6627 0.0769231
6625 6626 0.1
6625 4845 0.0526316
6625 6627 0.0769231
6626 4845 0.0526316
6626 6627 0.0769231
4845 6627 0.0769231
1243 6628 0.9
1243 6514 0.125
1243 6515 0.1
6628 6514 0.125
6628 6515 0.1
6514 6515 0.1
6629 5969 0.5
6630 6631 0.333333
6630 3852 0.0833333
6631 3852 0.0833333
2058 6409 0.166667
2058 6410 0.25
2058 6411 0.1
6409 6410 0.25
6409 6411 0.1
6410 6411 0.1
6407 6408 0.333333
6632 6633 0.25
6634 6635 0.142857
6636 6637 0.5
6638 6639 0.9
6638 6640 0.5
6638 6641 0.1
6639 6640 0.5
6639 6641 0.1
6640 6641 0.1
6642 6643 0.9
6644 6645 0.5
4950 4407 0.2
6646 6647 0.9
6646 6648 0.5
6647 6648 0.5
4411 6649 0.9
4411 6650 0.5
6649 6650 0.5
6651 6652 0.5
6653 6654 0.9
3954 3954 0.166667
6655 3770 0.027027
3687 3688 0.5
5652 401 0.037037
6124 1963 0.0555556
6124 5671 0.5
2314 6656 0.9
261 661 0.0277778
261 2071 0.025641
661 2071 0.025641
6657 6658 0.9
6657 989 0.0714286
6657 3029 0.0222222
6657 6659 0.0769231
6658 989 0.0714286
6658 3029 0.0222222
6658 6659 0.0769231
989 3029 0.0222222
989 6659 0.0769231
3029 6659 0.0769231
23 6025 0.142857
23 586 0.0192308
6025 586 0.0192308
3647 1639 0.166667
6660 639 0.00442478
6207 6208 0.25
3789 1094 0.02
1731 950 0.015625
1569 2549 0.0285714
6661 388 0.111111
2521 4030 0.166667
2521 562 0.0113636
4030 562 0.0113636
6662 3605 0.142857
6663 5996 0.125
6663 5774 0.166667
6663 3782 0.25
5996 5774 0.166667
5996 3782 0.25
5774 3782 0.25
6664 6665 0.9
1953 6666 0.9
6667 6668 0.5
6667 6669 0.5
6668 6669 0.5
6667 6668 0.5
1946 5806 0.2
239 460 0.0344828
239 2725 0.0625
460 2725 0.0625
6670 2440 0.9
6671 1171 0.05
6672 6034 0.25
80 6673 0.25
155 2375 0.0434783
155 6674 0.0666667
155 2631 0.0526316
155 100 0.00662252
2375 6674 0.0666667
2375 2631 0.0526316
2375 100 0.00662252
6674 2631 0.0526316
6674 100 0.00662252
2631 100 0.00662252
192 4545 0.0454545
4329 4330 0.0526316
1361 6675 0.0217391
2105 3943 0.142857
421 6676 0.9
1044 6677 0.9
1044 83 0.0555556
1044 1692 0.0138889
6677 83 0.0555556
6677 1692 0.0138889
83 1692 0.0138889
14 1765 0.025
14 773 0.0526316
1765 773 0.0526316
1569 1546 0.0454545
1522 1523 0.166667
613 3894 0.9
613 6102 0.0416667
3894 6102 0.0416667
657 6678 0.9
1950 2721 0.05
1950 3646 0.0714286
2721 3646 0.0714286
66 499 0.2
66 500 0.0714286
499 500 0.0714286
3639 833 0.0416667
3639 834 0.0188679
833 834 0.0188679
1436 1453 0.9
3428 1626 0.166667
2123 1943 0.0243902
6679 4816 0.2
6679 6680 0.0909091
4816 6680 0.0909091
6494 6495 0.142857
6494 773 0.0526316
6495 773 0.0526316
1195 488 0.05
2385 2386 0.142857
2385 1094 0.02
2386 1094 0.02
2699 3938 0.142857
10 1525 0.04
10 12 0.0138889
1525 12 0.0138889
988 315 0.0196078
3315 539 0.025641
3683 6681 0.0434783
3683 6682 0.5
3683 6683 0.0769231
3683 599 0.0204082
3683 6684 0.0588235
3683 6685 0.166667
6681 6682 0.5
6681 6683 0.0769231
6681 599 0.0204082
6681 6684 0.0588235
6681 6685 0.166667
6682 6683 0.0769231
6682 599 0.0204082
6682 6684 0.0588235
6682 6685 0.166667
6683 599 0.0204082
6683 6684 0.0588235
6683 6685 0.166667
599 6684 0.0588235
599 6685 0.166667
6684 6685 0.166667
4329 4330 0.0526316
6686 6687 0.111111
6688 6244 0.0555556
6689 1665 0.0588235
1044 83 0.0555556
1044 1692 0.0138889
83 1692 0.0138889
225 227 0.0192308
225 1694 0.2
227 1694 0.2
267 268 0.0333333
267 6690 0.0909091
267 4701 0.047619
267 6691 0.037037
268 6690 0.0909091
268 4701 0.047619
268 6691 0.037037
6690 4701 0.047619
6690 6691 0.037037
4701 6691 0.037037
3509 6692 0.25
3509 6693 0.0454545
6692 6693 0.0454545
223 224 0.1
223 7 0.1
224 7 0.1
4979 5683 0.25
4272 4273 0.03125
48 234 0.030303
1867 457 0.0153846
1867 706 0.0357143
457 706 0.0357143
5651 547 0.0185185
5651 287 0.00990099
547 287 0.00990099
4585 4586 0.0322581
4585 5000 0.0416667
4585 5069 0.0526316
4585 6694 0.25
4586 5000 0.0416667
4586 5069 0.0526316
4586 6694 0.25
5000 5069 0.0526316
5000 6694 0.25
5069 6694 0.25
1391 6299 0.333333
2625 6695 0.25
2625 2626 0.0357143
6695 2626 0.0357143
2625 6695 0.25
2625 2626 0.0357143
6695 2626 0.0357143
6696 3632 0.0909091
6696 2506 0.0384615
3632 2506 0.0384615
1957 741 0.0277778
1957 742 0.0243902
1957 1221 0.03125
741 742 0.0243902
741 1221 0.03125
742 1221 0.03125
1285 1286 0.0454545
2745 2739 0.0588235
173 637 0.0238095
236 5561 0.4
3147 5007 0.0588235
6583 3247 0.030303
5662 4285 0.0714286
196 4252 0.047619
196 4 0.0204082
196 251 0.0149254
196 6011 0.0434783
4252 4 0.0204082
4252 251 0.0149254
4252 6011 0.0434783
4 251 0.0149254
4 6011 0.0434783
251 6011 0.0434783
614 231 0.0322581
6697 6698 0.111111
6697 6699 0.05
6698 6699 0.05
6700 3305 0.0625
2729 6232 0.166667
2729 6233 0.0833333
6232 6233 0.0833333
292 293 0.0434783
195 2077 0.030303
1 635 0.03125
6701 6702 0.166667
1191 6703 0.9
115 692 0.5
3253 5253 0.0625
1516 3061 0.0625
86 88 0.0131579
86 332 0.0285714
88 332 0.0285714
6704 4825 0.166667
6704 6705 0.25
4825 6705 0.25
1954 2807 0.0175439
5929 2643 0.1
240 6706 0.166667
1465 2077 0.030303
2617 6707 0.333333
2617 6708 0.5
6707 6708 0.5
1089 2726 0.111111
3684 6709 0.142857
3684 3685 0.25
6709 3685 0.25
987 1590 0.1
1024 1661 0.0909091
4473 6710 0.1
129 5252 0.25
4696 725 0.0526316
666 230 0.0212766
666 1146 0.0625
230 1146 0.0625
6711 3029 0.0222222
6711 6659 0.0769231
6711 6712 0.333333
3029 6659 0.0769231
3029 6712 0.333333
6659 6712 0.333333
1980 1960 0.0454545
1980 3022 0.2
1980 5879 0.0322581
1960 3022 0.2
1960 5879 0.0322581
3022 5879 0.0322581
5389 740 0.0416667
1950 3646 0.0714286
1950 2721 0.05
3646 2721 0.05
4579 2617 0.0588235
5772 288 0.0294118
4911 6104 0.25
563 230 0.0212766
563 6713 0.125
230 6713 0.125
5997 157 0.0196078
5997 3651 0.0238095
157 3651 0.0238095
515 246 0.0454545
515 6714 0.125
515 157 0.0196078
515 1771 0.0588235
246 6714 0.125
246 157 0.0196078
246 1771 0.0588235
6714 157 0.0196078
6714 1771 0.0588235
157 1771 0.0588235
1515 5128 0.25
1515 6715 0.5
5128 6715 0.5
5651 547 0.0185185
5651 287 0.00990099
5651 553 0.0135135
5651 1645 0.0294118
5651 6086 0.015625
547 287 0.00990099
547 553 0.0135135
547 1645 0.0294118
547 6086 0.015625
287 553 0.0135135
287 1645 0.0294118
287 6086 0.015625
553 1645 0.0294118
553 6086 0.015625
1645 6086 0.015625
5367 265 0.0588235
5367 2243 0.0588235
5367 4582 0.025641
265 2243 0.0588235
265 4582 0.025641
2243 4582 0.025641
6454 415 0.0208333
3194 4281 0.2
3194 1023 0.0666667
4281 1023 0.0666667
5892 5117 0.0714286
5892 5893 0.027027
5117 5893 0.027027
6716 709 0.0294118
64 224 0.1
6717 6718 0.5
6719 1156 0.03125
510 363 0.0128205
224 598 0.9
224 92 0.027027
598 92 0.027027
3169 545 0.0384615
3042 3041 0.0625
200 760 0.0625
200 131 0.00411523
760 131 0.00411523
5807 2607 0.25
5807 3941 0.2
5807 2541 0.0434783
2607 3941 0.2
2607 2541 0.0434783
3941 2541 0.0434783
326 2441 0.0588235
4972 4973 0.125
4972 4974 0.0833333
4973 4974 0.0833333
797 5682 0.0232558
797 2167 0.0212766
5682 2167 0.0212766
6700 3305 0.0625
602 6462 0.333333
602 942 0.03125
602 940 0.0526316
6462 942 0.03125
6462 940 0.0526316
942 940 0.0526316
2846 4307 0.0384615
426 6720 0.0833333
385 1576 0.0833333
385 1966 0.0384615
385 41 0.0149254
1576 1966 0.0384615
1576 41 0.0149254
1966 41 0.0149254
6318 240 0.025
6721 6722 0.333333
6721 6723 0.0555556
6722 6723 0.0555556
1086 667 0.025
192 272 0.0714286
192 5341 0.166667
192 6112 0.25
272 5341 0.166667
272 6112 0.25
5341 6112 0.25
1405 274 0.0113636
1405 6724 0.5
274 6724 0.5
777 646 0.0175439
777 5105 0.0222222
646 5105 0.0222222
531 5924 0.125
124 562 0.0113636
124 1492 0.0138889
562 1492 0.0138889
2203 770 0.0588235
2203 1308 0.0526316
770 1308 0.0526316
4 6011 0.0434783
5130 5131 0.2
4588 4589 0.166667
2552 2553 0.333333
5136 2879 0.03125
6725 6726 0.166667
6725 6727 0.2
6726 6727 0.2
6728 2988 0.2
6728 6729 0.166667
2988 6729 0.166667
6730 5939 0.9
6730 5936 0.25
6730 5937 0.111111
5939 5936 0.25
5939 5937 0.111111
5936 5937 0.111111
6731 2455 0.125
6732 6733 0.9
6732 6734 0.5
6732 6735 0.333333
6733 6734 0.5
6733 6735 0.333333
6734 6735 0.333333
6736 6737 0.9
6736 6738 0.5
6736 6739 0.333333
6737 6738 0.5
6737 6739 0.333333
6738 6739 0.333333
5282 5283 0.2
5282 5027 0.1
5283 5027 0.1
6740 6741 0.9
4365 4366 0.1
1505 1506 0.0833333
1505 5292 0.111111
1506 5292 0.111111
6742 5607 0.0714286
6743 5607 0.0714286
6744 6745 0.2
6744 6746 0.142857
6745 6746 0.142857
1902 1811 0.333333
6747 4221 0.5
996 997 0.25
996 6748 0.5
997 6748 0.5
1421 6749 0.9
1421 6165 0.0714286
1421 6750 0.333333
6749 6165 0.0714286
6749 6750 0.333333
6165 6750 0.333333
6751 6752 0.166667
861 4398 0.125
861 4397 0.166667
4398 4397 0.166667
5521 6753 0.9
5521 4392 0.1
6753 4392 0.1
6632 6633 0.25
5306 2906 0.0909091
5306 6754 0.05
2906 6754 0.05
5520 5521 0.333333
6755 5431 0.333333
857 6756 0.9
5972 5973 0.333333
5850 6757 0.25
5850 5851 0.111111
6757 5851 0.111111
6758 6759 0.333333
6758 6760 0.5
6759 6760 0.5
6761 6762 0.5
6761 6763 0.5
6761 6764 0.2
6761 6765 0.05
6762 6763 0.5
6762 6764 0.2
6762 6765 0.05
6763 6764 0.2
6763 6765 0.05
6764 6765 0.05
6761 6762 0.5
6761 6764 0.2
6761 6765 0.05
6761 6766 0.25
6762 6764 0.2
6762 6765 0.05
6762 6766 0.25
6764 6765 0.05
6764 6766 0.25
6765 6766 0.25
4753 4869 0.25
4753 4754 0.0769231
4753 4755 0.0666667
4869 4754 0.0769231
4869 4755 0.0666667
4754 4755 0.0666667
6767 6768 0.9
6769 6770 0.9
4635 6771 0.9
4635 4636 0.125
4635 6772 0.333333
6771 4636 0.125
6771 6772 0.333333
4636 6772 0.333333
6529 6773 0.9
6529 6530 0.333333
6773 6530 0.333333
6774 5533 0.5
4242 4244 0.333333
6775 6776 0.9
6775 6777 0.5
6776 6777 0.5
6651 6652 0.5
2796 6778 0.5
3291 3292 0.333333
3291 4962 0.125
3292 4962 0.125
1864 1549 0.125
1864 17 0.142857
1549 17 0.142857
6779 4302 0.05
6779 315 0.0196078
4302 315 0.0196078
4188 4470 0.142857
4188 2389 0.0204082
4470 2389 0.0204082
226 227 0.0192308
226 145 0.0114943
227 145 0.0114943
100 354 0.012987
4276 68 0.0625
1730 1675 0.0555556
1730 6780 0.5
1675 6780 0.5
4023 5449 0.142857
1775 1776 0.0185185
2738 1842 0.142857
2738 990 0.0714286
2738 511 0.0344828
1842 990 0.0714286
1842 511 0.0344828
990 511 0.0344828
566 1182 0.25
566 3321 0.111111
566 2117 0.03125
1182 3321 0.111111
1182 2117 0.03125
3321 2117 0.03125
515 3654 0.0714286
6781 4296 0.142857
2949 6782 0.9
2529 6783 0.2
744 639 0.00442478
6225 1894 0.1
1596 1890 0.0144928
1596 1597 0.0138889
1890 1597 0.0138889
3672 2507 0.2
82 3773 0.142857
6784 4319 0.125
6784 4320 0.0555556
4319 4320 0.0555556
1370 585 0.0588235
1370 5351 0.0526316
585 5351 0.0526316
310 2106 0.142857
310 612 0.0144928
2106 612 0.0144928
6123 3675 0.04
3614 4962 0.125
475 221 0.0116279
72 1431 0.0333333
1084 6785 0.9
1084 1086 0.111111
6785 1086 0.111111
2305 44 0.0196078
2002 5003 0.0384615
987 1061 0.333333
638 1018 0.0333333
638 945 0.0121951
1018 945 0.0121951
6786 117 0.0555556
6786 1692 0.0138889
117 1692 0.0138889
6787 1458 0.0909091
770 1308 0.0526316
2628 5101 0.9
2628 6788 0.5
5101 6788 0.5
103 84 0.5
1 4158 0.0333333
2259 2002 0.0555556
3212 4982 0.9
3212 3214 0.0384615
4982 3214 0.0384615
6789 6790 0.5
1665 1666 0.0909091
6210 6211 0.166667
6791 5081 0.9
5081 76 0.0147059
5081 6131 0.166667
76 6131 0.166667
426 1944 0.0294118
426 6542 0.037037
426 2114 0.0217391
1944 6542 0.037037
1944 2114 0.0217391
6542 2114 0.0217391
3147 5007 0.0588235
128 4455 0.333333
3552 2431 0.2
2846 4307 0.0384615
2731 1162 0.0212766
2731 3952 0.166667
2731 1025 0.016129
2731 5356 0.0909091
1162 3952 0.166667
1162 1025 0.016129
1162 5356 0.0909091
3952 1025 0.016129
3952 5356 0.0909091
1025 5356 0.0909091
389 320 0.0416667
507 6792 0.9
506 507 0.111111
3486 3487 0.2
3486 60 0.0208333
3486 61 0.0333333
3487 60 0.0208333
3487 61 0.0333333
60 61 0.0333333
2394 6001 0.25
4807 4808 0.333333
4807 4809 0.166667
4808 4809 0.166667
361 760 0.0625
361 799 0.0277778
760 799 0.0277778
777 646 0.0175439
777 5105 0.0222222
646 5105 0.0222222
3194 1953 0.0714286
6793 6794 0.25
6795 356 0.25
6795 6796 0.142857
356 6796 0.142857
226 227 0.0192308
226 145 0.0114943
227 145 0.0114943
5566 1514 0.0384615
1955 1890 0.0144928
1955 1597 0.0138889
1890 1597 0.0138889
156 1545 0.0434783
6797 4287 0.9
6797 6798 0.5
6797 6799 0.333333
6797 4288 0.166667
4287 6798 0.5
4287 6799 0.333333
4287 4288 0.166667
6798 6799 0.333333
6798 4288 0.166667
6799 4288 0.166667
2275 2276 0.0588235
4699 4700 0.142857
432 6800 0.9
1485 3641 0.0555556
3603 567 0.0555556
6801 328 0.0196078
125 8 0.0128205
609 357 0.037037
5114 622 0.04
5114 210 0.0163934
622 210 0.0163934
3210 75 0.111111
3210 76 0.0147059
3210 77 0.0116279
75 76 0.0147059
75 77 0.0116279
76 77 0.0116279
1059 51 0.166667
1059 818 0.0666667
51 818 0.0666667
6802 283 0.1
6802 6547 0.142857
6802 6803 0.1
283 6547 0.142857
283 6803 0.1
6547 6803 0.1
2922 104 0.0625
1955 2215 0.0909091
1955 4046 0.142857
1955 1596 0.0666667
1955 1890 0.0144928
1955 1597 0.0138889
2215 4046 0.142857
2215 1596 0.0666667
2215 1890 0.0144928
2215 1597 0.0138889
4046 1596 0.0666667
4046 1890 0.0144928
4046 1597 0.0138889
1596 1890 0.0144928
1596 1597 0.0138889
1890 1597 0.0138889
21 5061 0.1
5485 346 0.0416667
5485 2161 0.0285714
346 2161 0.0285714
1946 5806 0.2
6457 1852 0.047619
6457 3524 0.0588235
1852 3524 0.0588235
6804 6805 0.2
6804 363 0.0128205
6805 363 0.0128205
2741 6806 0.9
155 2375 0.0434783
155 6674 0.0666667
155 2631 0.0526316
2375 6674 0.0666667
2375 2631 0.0526316
6674 2631 0.0526316
6494 1869 0.0147059
6494 6495 0.142857
6494 773 0.0526316
1869 6495 0.142857
1869 773 0.0526316
6495 773 0.0526316
6807 6808 0.0588235
4293 4294 0.333333
1277 5357 0.5
1277 5358 0.0909091
5357 5358 0.0909091
331 269 0.0833333
284 286 0.0454545
5449 4992 0.142857
200 131 0.00411523
1434 5673 0.25
1434 6809 0.25
5673 6809 0.25
6810 1435 0.142857
6810 2075 0.05
6810 2718 0.142857
1435 2075 0.05
1435 2718 0.142857
2075 2718 0.142857
3646 2721 0.05
3646 1950 0.0909091
2721 1950 0.0909091
6226 6227 0.333333
80 539 0.025641
1059 502 0.333333
1059 1218 0.0909091
502 1218 0.0909091
5892 5117 0.0714286
5892 5893 0.027027
5892 5661 0.0384615
5117 5893 0.027027
5117 5661 0.0384615
5893 5661 0.0384615
6811 6812 0.9
6813 6814 0.9
6815 6816 0.9
5505 3977 0.333333
5936 5937 0.111111
5936 5938 0.25
5937 5938 0.25
6817 2561 0.125
6818 6819 0.9
6818 3447 0.333333
6819 3447 0.333333
6820 6821 0.333333
6820 6822 0.5
6821 6822 0.5
6823 6824 0.9
6825 6826 0.9
5735 4615 0.5
5735 6827 0.5
4615 6827 0.5
4612 6828 0.9
6829 6830 0.9
5603 1115 0.0384615
6609 6610 0.25
5948 6831 0.9
5948 6832 0.5
6831 6832 0.5
6833 6168 0.9
6833 3840 0.166667
6833 6169 0.0555556
6833 6170 0.142857
6833 6834 0.125
6168 3840 0.166667
6168 6169 0.0555556
6168 6170 0.142857
6168 6834 0.125
3840 6169 0.0555556
3840 6170 0.142857
3840 6834 0.125
6169 6170 0.142857
6169 6834 0.125
6170 6834 0.125
682 6067 0.111111
2049 2050 0.166667
2049 1333 0.5
2049 6835 0.333333
2050 1333 0.5
2050 6835 0.333333
1333 6835 0.333333
6836 2233 0.5
6836 6837 0.166667
2233 6837 0.166667
844 2344 0.0666667
3836 2680 0.25
3836 6838 0.5
2680 6838 0.5
6839 6840 0.2
6839 4085 0.0909091
6840 4085 0.0909091
1827 4854 0.0344828
1827 850 0.0322581
4854 850 0.0322581
1350 6841 0.125
6842 6843 0.5
6842 6844 0.5
6843 6844 0.5
6845 6846 0.9
6847 6848 0.9
3240 6849 0.9
5749 5750 0.0909091
6850 6851 0.333333
6850 6852 0.5
6851 6852 0.5
6644 6645 0.5
5858 4861 0.25
6853 6854 0.5
6853 6855 0.25
6854 6855 0.25
4859 6856 0.5
4859 4860 0.111111
4859 6857 0.166667
4859 6858 0.125
6856 4860 0.111111
6856 6857 0.166667
6856 6858 0.125
4860 6857 0.166667
4860 6858 0.125
6857 6858 0.125
4859 6856 0.5
4859 4860 0.111111
4859 6857 0.166667
4859 6858 0.125
6856 4860 0.111111
6856 6857 0.166667
6856 6858 0.125
4860 6857 0.166667
4860 6858 0.125
6857 6858 0.125
5187 5188 0.333333
5187 6859 0.25
5187 6767 0.166667
5187 5443 0.111111
5188 6859 0.25
5188 6767 0.166667
5188 5443 0.111111
6859 6767 0.166667
6859 5443 0.111111
6767 5443 0.111111
5187 5188 0.333333
5187 6859 0.25
5187 6767 0.166667
5187 5443 0.111111
5188 6859 0.25
5188 6767 0.166667
5188 5443 0.111111
6859 6767 0.166667
6859 5443 0.111111
6767 5443 0.111111
5443 5976 0.5
6860 6861 0.9
6862 6863 0.9
6864 6865 0.9
6864 5645 0.333333
6865 5645 0.333333
5767 5766 0.9
5767 5768 0.166667
5766 5768 0.166667
6866 6867 0.166667
6868 6869 0.9
6866 6867 0.166667
6870 6871 0.5
5446 5447 0.166667
5446 5448 0.0833333
5447 5448 0.0833333
6872 6873 0.0714286
6874 4870 0.5
1162 3952 0.166667
1162 1025 0.016129
1162 5356 0.0909091
3952 1025 0.016129
3952 5356 0.0909091
1025 5356 0.0909091
4888 1629 0.166667
2959 2721 0.05
2959 3646 0.0714286
2721 3646 0.0714286
6349 5233 0.142857
6349 6875 0.166667
6349 6352 0.0555556
5233 6875 0.166667
5233 6352 0.0555556
6875 6352 0.0555556
417 133 0.0138889
417 784 0.0108696
133 784 0.0108696
6226 6227 0.333333
2119 1032 0.0135135
970 6876 0.0555556
3068 12 0.0138889
590 631 0.142857
817 310 0.037037
817 48 0.0285714
310 48 0.0285714
482 27 0.00952381
6105 2860 0.0344828
6105 1690 0.0333333
2860 1690 0.0333333
587 588 0.111111
66 6877 0.9
66 1519 0.0666667
6877 1519 0.0666667
622 6878 0.9
6879 6880 0.142857
114 231 0.0322581
6881 597 0.0212766
454 524 0.0454545
454 3427 0.25
454 1769 0.125
524 3427 0.25
524 1769 0.125
3427 1769 0.125
933 1767 0.5
933 6882 0.5
1767 6882 0.5
1663 6883 0.9
1663 3164 0.0192308
1663 646 0.0175439
6883 3164 0.0192308
6883 646 0.0175439
3164 646 0.0175439
4976 503 0.0833333
4976 129 0.0434783
503 129 0.0434783
2729 6232 0.166667
2729 6233 0.0833333
6232 6233 0.0833333
6884 5483 0.25
6885 3212 0.0909091
111 3760 0.0357143
1683 190 0.030303
1683 1392 0.0238095
1683 556 0.0181818
1683 5486 0.0169492
190 1392 0.0238095
190 556 0.0181818
190 5486 0.0169492
1392 556 0.0181818
1392 5486 0.0169492
556 5486 0.0169492
1759 6886 0.0833333
606 6029 0.142857
606 6030 0.111111
6029 6030 0.111111
954 1406 0.0833333
6719 6887 0.9
835 6888 0.25
3042 3041 0.0625
3042 3047 0.0625
3041 3047 0.0625
4995 4996 0.166667
4995 5333 0.142857
4995 5334 0.0909091
4996 5333 0.142857
4996 5334 0.0909091
5333 5334 0.0909091
636 5901 0.0434783
636 247 0.00833333
5901 247 0.00833333
6889 221 0.0116279
6889 1209 0.0243902
6889 982 0.0666667
221 1209 0.0243902
221 982 0.0666667
1209 982 0.0666667
6243 6688 0.9
6243 6244 0.0555556
6688 6244 0.0555556
189 2717 0.03125
5544 1162 0.0212766
5544 6890 0.25
1162 6890 0.25
6572 200 0.00943396
6572 131 0.00411523
6572 6891 0.0208333
200 131 0.00411523
200 6891 0.0208333
131 6891 0.0208333
421 422 0.05
421 423 0.027027
421 1103 0.0120482
422 423 0.027027
422 1103 0.0120482
423 1103 0.0120482
5113 3953 0.333333
5113 3915 0.2
5113 721 0.0333333
5113 1389 0.125
3953 3915 0.2
3953 721 0.0333333
3953 1389 0.125
3915 721 0.0333333
3915 1389 0.125
721 1389 0.125
1485 2633 0.0625
2721 3646 0.0714286
2721 2959 0.0625
3646 2959 0.0625
3646 2721 0.05
3646 2959 0.0625
2721 2959 0.0625
4446 6565 0.111111
4446 5212 0.25
6565 5212 0.25
6892 6893 0.5
140 6235 0.166667
140 6894 0.0555556
6235 6894 0.0555556
426 6895 0.25
426 6720 0.0833333
6895 6720 0.0833333
6896 6897 0.9
426 6895 0.25
426 2114 0.0217391
6895 2114 0.0217391
4541 4720 0.5
200 131 0.00411523
5552 124 0.0238095
5552 1492 0.0138889
124 1492 0.0138889
6455 3553 0.030303
3783 3784 0.25
3783 2182 0.037037
3783 2183 0.0192308
3784 2182 0.037037
3784 2183 0.0192308
2182 2183 0.0192308
6898 6899 0.111111
1689 1843 0.333333
1689 639 0.00442478
1843 639 0.00442478
6680 222 0.0294118
6900 1724 0.25
4900 382 0.0140845
6204 4962 0.125
287 474 0.0227273
287 624 0.0212766
474 624 0.0212766
6901 3533 0.125
6901 6902 0.25
6901 6903 0.166667
6901 6904 0.25
3533 6902 0.25
3533 6903 0.166667
3533 6904 0.25
6902 6903 0.166667
6902 6904 0.25
6903 6904 0.25
4469 439 0.2
4469 249 0.0222222
439 249 0.0222222
189 6905 0.1
230 1870 0.0232558
1782 5912 0.142857
294 804 0.0909091
294 296 0.0344828
804 296 0.0344828
2019 548 0.0454545
417 133 0.0138889
417 784 0.0108696
133 784 0.0108696
753 3866 0.333333
753 1783 0.0416667
3866 1783 0.0416667
6906 6907 0.9
4958 6089 0.0357143
6793 6794 0.25
4569 4570 0.5
4569 4572 0.142857
4570 4572 0.142857
4148 4149 0.166667
6892 6893 0.5
6892 6908 0.5
6893 6908 0.5
6889 221 0.0116279
6889 982 0.0666667
6889 1209 0.0243902
221 982 0.0666667
221 1209 0.0243902
982 1209 0.0243902
6909 531 0.142857
6909 5924 0.125
531 5924 0.125
5124 6910 0.25
5124 3402 0.047619
6910 3402 0.047619
3401 5124 0.0909091
3401 6910 0.25
3401 3402 0.047619
5124 6910 0.25
5124 3402 0.047619
6910 3402 0.047619
6494 1869 0.0147059
6494 6495 0.142857
6494 773 0.0526316
1869 6495 0.142857
1869 773 0.0526316
6495 773 0.0526316
3952 1025 0.016129
2218 6911 0.166667
6912 6913 0.333333
1689 1691 0.0454545
1689 5100 0.1
1691 5100 0.1
3433 6914 0.9
3433 3286 0.0714286
6914 3286 0.0714286
6915 6916 0.142857
4023 5449 0.142857
6700 3305 0.0625
196 4252 0.047619
196 251 0.0149254
196 6011 0.0434783
4252 251 0.0149254
